time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4800000000000026,-8.481350082373549,-1.6449684369477091,21.067308352540262,6.189109492857595,0.33054551325989756,0.0,-7.0538553895985165,-1.672006805265088,4.596027703947465,-0.022290219690166268,0.1109028199328025,0.0,413.92538663402746,413.1736860949725,412.8956309828299,413.2469401707512
3.5400000000000027,-8.911421436250583,-1.74690749643038,21.341861610530223,6.188194039913419,0.33694259538310156,0.0,-7.282599237197586,-1.7260040000568715,4.554965407583747,-0.003985119180867305,0.09627321857198974,0.0,451.2585769555787,450.08548891505296,448.6504610355452,450.13467555261195
3.6000000000000028,-9.354840535185797,-1.8519474766622432,21.612309177956348,6.188269173873014,0.3424099539789518,0.0,-7.498812805261165,-1.775323918540175,4.459534441096679,0.01007922306989353,0.07806830975680815,0.0,434.01738930506014,432.4934231453506,432.8282996959822,434.0106493801221
3.660000000000003,-9.812416124727607,-1.9602142703215002,21.879812126612475,6.188462658806667,0.34794536411643406,0.0,-7.754349154857125,-1.8334663322029265,4.456220830768748,-0.016271571824271927,0.11137430927660309,0.0,464.58275019652683,467.19382007947445,465.15208213900166,463.0833908804461
3.720000000000003,-10.28456922334237,-2.071724323729968,22.14445807269692,6.188093927477468,0.35428681637237514,0.0,-7.984927774156832,-1.883556403875279,4.36471260392545,0.008848480549885223,0.09081213671565634,0.0,438.94839088322925,437.2479579126804,436.9918545614987,439.0814610018481
3.780000000000003,-10.7708015792878,-2.1862569490752826,22.403701348793533,6.18831852739485,0.36031689990288474,0.0,-8.223638781971045,-1.934145887612442,4.276124317448667,-0.00917463431477324,0.11499412333735745,0.0,439.6748065798637,441.6827978401014,440.8460403867316,439.353826958803
3.840000000000003,-11.27281639967226,-2.3041420387982474,22.660887705479315,6.1878413527327965,0.3670417416957683,0.0,-8.510920079200451,-1.9952998944841343,4.295296986448868,-0.005614990864710577,0.10550994428893438,0.0,477.49829028094445,476.78421087160694,477.41974209519793,477.6914510264099
3.900000000000003,-11.791303580714088,-2.4254585607236665,22.916579766706665,6.187678591283454,0.37315635200473984,0.0,-8.77282233536328,-2.048554644986638,4.226872933729357,0.0025383155433463624,0.0935188886715529,0.0,453.5436850673097,452.58804247168734,450.52199698087986,451.180985992235
3.960000000000003,-12.325272926930472,-2.5498648939781376,23.166970269921617,6.1878254622395445,0.3784575315294356,0.0,-9.027045792213526,-2.0982918908994974,4.118842860276584,0.0022662870084585434,0.07524753374694797,0.0,441.17345151304,439.668232340187,440.5974467856688,440.5748985866866
4.020000000000002,-12.875332258952339,-2.677406097108376,23.41239489944843,6.188485254805091,0.38304302566807724,0.0,-9.309049211085284,-2.152997930711795,4.0610201973178155,0.024381516020576352,0.07868011342618592,0.0,459.0380182914626,459.3148059309901,457.72423687115963,459.4812504402412
4.080000000000001,-13.443402051655177,-2.8084225894871797,23.656441918987976,6.189477303991872,0.3879986672364675,0.0,-9.627297615984364,-2.214005258367936,4.07237713873181,-0.007779582933564054,0.08945060655176384,0.0,482.4501625829634,483.2678106382225,485.1348865298314,482.71331023646496
4.14,-14.032080780732064,-2.943381066053905,23.90418885765183,6.189123778118098,0.39377684931493206,0.0,-9.995852713767798,-2.2844704406591623,4.183455690382629,-0.002361564567615387,0.10733390143861576,0.0,517.1704798795494,518.4352078932335,516.1597314565189,516.5421522301228
4.199999999999998,-14.640206202956845,-3.0819094846756814,24.15146943580014,6.189350155546119,0.4008184661455223,0.0,-10.276036194324776,-2.333101220984746,4.05833940418759,0.013852015586940717,0.13223166721052848,0.0,446.08981642983326,448.1308513092282,446.69906128798897,448.0196587033969
4.259999999999997,-15.265675609026781,-3.223411676307443,24.391793977218978,6.190336493927838,0.40890836592794333,0.0,-10.574009619622949,-2.383510644418756,3.951277612516436,0.02116676762865271,0.13957666631793098,0.0,455.28094327376823,455.88465943142194,455.3093016174004,455.89423260618605
4.319999999999996,-15.909853397429456,-3.368039670165088,24.62684465370421,6.192159847089233,0.41748338250155115,0.0,-10.899610226785944,-2.437202991203225,3.882123672187279,0.04435202406221278,0.14887043396443214,0.0,470.6620947691309,471.39876506744974,470.07730424447846,471.87131716412733
4.379999999999995,-16.573977515108812,-3.5158776978779263,24.857855996902384,6.195439539896562,0.42715460441745723,0.0,-11.238922571567754,-2.490390106356773,3.816427495523551,0.06985446891110082,0.178485463179897,0.0,475.22825414453064,477.5156645230913,474.2511580906902,476.2082341119848
4.439999999999993,-17.25567335697596,-3.66625902631832,25.077994904857555,6.200050347150164,0.43766079123426405,0.0,-11.485793259679959,-2.522171609291737,3.5213052535898184,0.08806173188415911,0.1673083053350297,0.0,398.8607221272379,397.87151999571813,398.1534861150849,399.8217561533527
4.499999999999992,-17.95565814642699,-3.8190664708589344,25.287085204003485,6.205025193389691,0.447894366932335,0.0,-11.848170318329664,-2.570913829041906,3.4463191912430133,0.06986812191163348,0.17636939774678684,0.0,477.93375629890545,478.6496406059543,478.0928120550455,476.7091204457839
4.559999999999991,-18.676096380872302,-3.974460742138523,25.4881108332464,6.209154218783555,0.45851892038128383,0.0,-12.167812981624532,-2.608610822424094,3.2532152756478014,0.06662869969688325,0.17845071598609208,0.0,442.4320246044278,442.63378043856824,442.3416084845541,442.07826584765087
4.6199999999999894,-19.41717017620351,-4.132233857294449,25.679640002141145,6.212884781934195,0.4697340174942539,0.0,-12.53588958982659,-2.6501330505305907,3.1290028737371602,0.051323211617879574,0.1999715155600321,0.0,468.8730903375997,470.5740147411912,469.77280341911484,468.58659664094984
4.679999999999988,-20.181066070183018,-4.292495777098708,25.86422533654505,6.215610001867743,0.4818487549708834,0.0,-12.928501198332699,-2.6916007259150154,3.0212936935086754,0.02973508364117887,0.20553005721111223,0.0,479.38221754408085,479.84119161996443,481.05230801031405,479.41522082499324
4.739999999999987,-20.96871860846514,-4.455179922096936,26.04174381847255,6.217634149620819,0.4939553688860041,0.0,-13.327787899477727,-2.7309506857969312,2.893361667566005,0.04072861584107997,0.19297021606295545,0.0,478.6518083899444,477.73130921162357,479.47760364839434,480.31272727909
4.799999999999986,-21.77841318559529,-4.619911638180483,26.2070710531499,6.220660123851694,0.5056904393644555,0.0,-13.663618917009817,-2.759940329614949,2.616100214381958,0.06494784766121138,0.2003509976664136,0.0,432.1586107870154,432.8189813964848,431.55254034515116,433.5944728843322
4.859999999999984,-22.60815293406257,-4.786297241489308,26.354689116771887,6.224380863877258,0.5177403546559525,0.0,-13.996076777412824,-2.786064391041478,2.303140957224303,0.05538163700338477,0.20177524958403523,0.0,422.6505902262027,422.81515298283705,423.44890833100413,422.62777756245384
4.919999999999983,-23.458733381382977,-4.954270271534282,26.484193754681534,6.227715298465878,0.5304890431577958,0.0,-14.358245472874613,-2.8128379630472575,2.011840093690598,0.05595555632253378,0.22808445351331177,0.0,433.2918665756308,435.54372578361654,435.2461762971496,435.29637923592463
4.979999999999982,-24.331578660599604,-5.123827911205604,26.59617063703107,6.23099069502285,0.5443794464907716,0.0,-14.73819900605079,-2.8388696941969345,1.7184985112784161,0.05170959607494529,0.23758638021606063,0.0,438.6821793465981,439.5246980692979,439.31141266675775,438.96107992438044
5.0399999999999805,-25.227957526774233,-5.294939911062746,26.690756159489645,6.2337341415836995,0.5594747939104279,0.0,-15.142622066511583,-2.864643287799851,1.4316608456149398,0.029732704301566975,0.2705131564900638,0.0,446.00301135395347,448.7467023368059,448.43722721368346,446.6488639570038
